engine_id,cycle,timestamp,log_text,fault_type,severity
49,185,2024-07-30 21:00:00,scheduled maintenance: oil level checked.,No Fault,0
49,210,2024-07-31 22:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
49,217,2024-08-01 05:00:00,compressor stall detected.,Fan/Compressor Issue,2
49,220,2024-08-01 08:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
49,235,2024-08-01 23:00:00,Heat exchanger efficiency low.,Overheating,3
49,236,2024-08-02 00:00:00,exhaust gas temperature warning.,Overheating,3
50,1,2024-07-27 09:00:00,Cooling system check: OK.,No Fault,0
50,2,2024-07-27 10:00:00,Visual inspection passed.,No Fault,0
50,3,2024-07-27 11:00:00,System operating within normal parameters.,No Fault,0
50,9,2024-07-27 17:00:00,"sensors calibrated, readings normal.",No Fault,0
50,10,2024-07-27 18:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
50,13,2024-07-27 21:00:00,System operating within normal parameters.,No Fault,0
50,20,2024-07-28 04:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
50,25,2024-07-28 09:00:00,Visual inspection passed.,No Fault,0
50,27,2024-07-28 11:00:00,System operating within normal parameters.,No Fault,0
50,28,2024-07-28 12:00:00,"sensors calibrated, readings normal.",No Fault,0
50,45,2024-07-29 05:00:00,Surge detected in low pressure compressor.,Fan/Compressor Issue,2
50,47,2024-07-29 07:00:00,"Sensors calibrated, readings normal.",No Fault,0
50,49,2024-07-29 09:00:00,"Sensors calibrated, readings normal.",No Fault,0
50,53,2024-07-29 13:00:00,visual inspection passed.,No Fault,0
50,56,2024-07-29 16:00:00,System operating within normal parameters.,No Fault,0
50,72,2024-07-30 08:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
50,75,2024-07-30 11:00:00,"Routine check completed, no issues found.",No Fault,0
50,78,2024-07-30 14:00:00,Cooling system check: OK.,No Fault,0
50,79,2024-07-30 15:00:00,"Sensors calibrated, readings normal.",No Fault,0
50,80,2024-07-30 16:00:00,visual inspection passed.,No Fault,0
50,81,2024-07-30 17:00:00,Scheduled maintenance: oil level checked.,No Fault,0
50,82,2024-07-30 18:00:00,system operating within normal parameters.,No Fault,0
50,86,2024-07-30 22:00:00,Scheduled maintenance: oil level checked.,No Fault,0
50,87,2024-07-30 23:00:00,Visual inspection passed.,No Fault,0
50,91,2024-07-31 03:00:00,Scheduled maintenance: oil level checked.,No Fault,0
50,95,2024-07-31 07:00:00,scheduled maintenance: oil level checked.,No Fault,0
50,96,2024-07-31 08:00:00,Scheduled maintenance: oil level checked.,No Fault,0
50,97,2024-07-31 09:00:00,cooling system check: ok.,No Fault,0
50,98,2024-07-31 10:00:00,cooling system check: ok.,No Fault,0
50,99,2024-07-31 11:00:00,Cooling system check: OK.,No Fault,0
50,100,2024-07-31 12:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
50,108,2024-07-31 20:00:00,"Sensors calibrated, readings normal.",No Fault,0
50,110,2024-07-31 22:00:00,Cooling system check: OK.,No Fault,0
50,113,2024-08-01 01:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
50,114,2024-08-01 02:00:00,Cooling system check: OK.,No Fault,0
50,125,2024-08-01 13:00:00,fan blade vibration high.,Fan/Compressor Issue,2
50,126,2024-08-01 14:00:00,bearing temperature exceeding threshold.,Bearing Issue,2
50,133,2024-08-01 21:00:00,Visual inspection passed.,No Fault,0
50,134,2024-08-01 22:00:00,system operating within normal parameters.,No Fault,0
50,140,2024-08-02 04:00:00,"Coolant pressure drop, potential leak.",Overheating,3
50,142,2024-08-02 06:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
50,143,2024-08-02 07:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
50,150,2024-08-02 14:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
50,151,2024-08-02 15:00:00,Scheduled maintenance: oil level checked.,No Fault,0
50,153,2024-08-02 17:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
50,159,2024-08-02 23:00:00,"abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
50,163,2024-08-03 03:00:00,System operating within normal parameters.,No Fault,0
50,164,2024-08-03 04:00:00,visual inspection passed.,No Fault,0
50,166,2024-08-03 06:00:00,Compressor stall detected.,Fan/Compressor Issue,2
50,173,2024-08-03 13:00:00,system operating within normal parameters.,No Fault,0
50,176,2024-08-03 16:00:00,fan balance check failed.,Fan/Compressor Issue,2
51,3,2024-07-31 15:00:00,"Routine check completed, no issues found.",No Fault,0
51,5,2024-07-31 17:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
51,20,2024-08-01 08:00:00,visual inspection passed.,No Fault,0
51,21,2024-08-01 09:00:00,Cooling system check: OK.,No Fault,0
51,23,2024-08-01 11:00:00,Audible noise reported from bearing housing.,Bearing Issue,2
51,33,2024-08-01 21:00:00,"Sensors calibrated, readings normal.",No Fault,0
51,36,2024-08-02 00:00:00,airflow obstruction in intake.,Fan/Compressor Issue,2
51,38,2024-08-02 02:00:00,System operating within normal parameters.,No Fault,0
51,44,2024-08-02 08:00:00,Visual inspection passed.,No Fault,0
51,48,2024-08-02 12:00:00,Cooling system check: OK.,No Fault,0
51,52,2024-08-02 16:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
51,62,2024-08-03 02:00:00,Cooling system check: OK.,No Fault,0
51,66,2024-08-03 06:00:00,Scheduled maintenance: oil level checked.,No Fault,0
51,70,2024-08-03 10:00:00,"Routine check completed, no issues found.",No Fault,0
51,72,2024-08-03 12:00:00,"Routine check completed, no issues found.",No Fault,0
51,74,2024-08-03 14:00:00,System operating within normal parameters.,No Fault,0
51,93,2024-08-04 09:00:00,Scheduled maintenance: oil level checked.,No Fault,0
51,96,2024-08-04 12:00:00,"Routine check completed, no issues found.",No Fault,0
51,103,2024-08-04 19:00:00,"coolant pressure drop, potential leak.",Overheating,3
51,115,2024-08-05 07:00:00,Cooling system check: OK.,No Fault,0
51,116,2024-08-05 08:00:00,System operating within normal parameters.,No Fault,0
51,118,2024-08-05 10:00:00,Scheduled maintenance: oil level checked.,No Fault,0
51,125,2024-08-05 17:00:00,"Routine check completed, no issues found.",No Fault,0
51,147,2024-08-06 15:00:00,Cooling system check: OK.,No Fault,0
51,152,2024-08-06 20:00:00,Cooling system check: OK.,No Fault,0
51,181,2024-08-08 01:00:00,Cooling system check: OK.,No Fault,0
51,184,2024-08-08 04:00:00,cooling system check: ok.,No Fault,0
51,194,2024-08-08 14:00:00,scheduled maintenance: oil level checked.,No Fault,0
51,201,2024-08-08 21:00:00,System operating within normal parameters.,No Fault,0
51,202,2024-08-08 22:00:00,System operating within normal parameters.,No Fault,0
51,209,2024-08-09 05:00:00,"lubrication low, potential bearing wear.",Bearing Issue,2
51,233,2024-08-10 05:00:00,Fan balance check failed.,Fan/Compressor Issue,2
51,241,2024-08-10 13:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
51,251,2024-08-10 23:00:00,fan balance check failed.,Fan/Compressor Issue,2
51,255,2024-08-11 03:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
52,3,2024-08-04 19:00:00,System operating within normal parameters.,No Fault,0
52,5,2024-08-04 21:00:00,scheduled maintenance: oil level checked.,No Fault,0
52,11,2024-08-05 03:00:00,visual inspection passed.,No Fault,0
52,12,2024-08-05 04:00:00,"routine check completed, no issues found.",No Fault,0
52,14,2024-08-05 06:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
52,17,2024-08-05 09:00:00,Compressor efficiency dropped below 85%.,Fan/Compressor Issue,2
52,22,2024-08-05 14:00:00,Scheduled maintenance: oil level checked.,No Fault,0
52,24,2024-08-05 16:00:00,Cooling system check: OK.,No Fault,0
52,27,2024-08-05 19:00:00,"sensors calibrated, readings normal.",No Fault,0
52,30,2024-08-05 22:00:00,System operating within normal parameters.,No Fault,0
52,32,2024-08-06 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
52,33,2024-08-06 01:00:00,System operating within normal parameters.,No Fault,0
52,34,2024-08-06 02:00:00,System operating within normal parameters.,No Fault,0
52,40,2024-08-06 08:00:00,cooling system check: ok.,No Fault,0
52,46,2024-08-06 14:00:00,"Routine check completed, no issues found.",No Fault,0
52,50,2024-08-06 18:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
52,59,2024-08-07 03:00:00,"routine check completed, no issues found.",No Fault,0
52,60,2024-08-07 04:00:00,"sensors calibrated, readings normal.",No Fault,0
52,62,2024-08-07 06:00:00,System operating within normal parameters.,No Fault,0
52,63,2024-08-07 07:00:00,"sensors calibrated, readings normal.",No Fault,0
52,66,2024-08-07 10:00:00,system operating within normal parameters.,No Fault,0
52,67,2024-08-07 11:00:00,Scheduled maintenance: oil level checked.,No Fault,0
52,68,2024-08-07 12:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
52,72,2024-08-07 16:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
52,73,2024-08-07 17:00:00,"Sensors calibrated, readings normal.",No Fault,0
52,81,2024-08-08 01:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
52,84,2024-08-08 04:00:00,"Sensors calibrated, readings normal.",No Fault,0
52,95,2024-08-08 15:00:00,system operating within normal parameters.,No Fault,0
52,96,2024-08-08 16:00:00,System operating within normal parameters.,No Fault,0
52,105,2024-08-09 01:00:00,System operating within normal parameters.,No Fault,0
52,108,2024-08-09 04:00:00,"Sensors calibrated, readings normal.",No Fault,0
52,118,2024-08-09 14:00:00,Overheating warning in high pressure turbine.,Overheating,3
52,119,2024-08-09 15:00:00,visual inspection passed.,No Fault,0
52,121,2024-08-09 17:00:00,Compressor stall detected.,Fan/Compressor Issue,2
52,128,2024-08-10 00:00:00,"Sensors calibrated, readings normal.",No Fault,0
52,131,2024-08-10 03:00:00,fan blade vibration high.,Fan/Compressor Issue,2
52,133,2024-08-10 05:00:00,fan blade vibration high.,Fan/Compressor Issue,2
52,137,2024-08-10 09:00:00,"Routine check completed, no issues found.",No Fault,0
52,141,2024-08-10 13:00:00,Visual inspection passed.,No Fault,0
52,143,2024-08-10 15:00:00,"Sensors calibrated, readings normal.",No Fault,0
52,144,2024-08-10 16:00:00,scheduled maintenance: oil level checked.,No Fault,0
52,151,2024-08-10 23:00:00,Scheduled maintenance: oil level checked.,No Fault,0
52,152,2024-08-11 00:00:00,"Routine check completed, no issues found.",No Fault,0
52,155,2024-08-11 03:00:00,"Abnormal sound from shaft, suspect bearing damage.",Bearing Issue,2
52,163,2024-08-11 11:00:00,"Thermal runaway risk, shutdown initiated for cooling.",Overheating,3
52,167,2024-08-11 15:00:00,Visual inspection passed.,No Fault,0
52,169,2024-08-11 17:00:00,high vibration detected in main bearing.,Bearing Issue,2
52,170,2024-08-11 18:00:00,"Routine check completed, no issues found.",No Fault,0
52,175,2024-08-11 23:00:00,System operating within normal parameters.,No Fault,0
52,176,2024-08-12 00:00:00,"Routine check completed, no issues found.",No Fault,0
52,178,2024-08-12 02:00:00,"Lubrication low, potential bearing wear.",Bearing Issue,2
52,183,2024-08-12 07:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
52,184,2024-08-12 08:00:00,Exhaust gas temperature warning.,Overheating,3
52,189,2024-08-12 13:00:00,compressor stall detected.,Fan/Compressor Issue,2
53,1,2024-08-08 21:00:00,System operating within normal parameters.,No Fault,0
53,6,2024-08-09 02:00:00,Cooling system check: OK.,No Fault,0
53,14,2024-08-09 10:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
53,15,2024-08-09 11:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,16,2024-08-09 12:00:00,Visual inspection passed.,No Fault,0
53,17,2024-08-09 13:00:00,"Routine check completed, no issues found.",No Fault,0
53,20,2024-08-09 16:00:00,Cooling system check: OK.,No Fault,0
53,22,2024-08-09 18:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
53,26,2024-08-09 22:00:00,System operating within normal parameters.,No Fault,0
53,27,2024-08-09 23:00:00,"Routine check completed, no issues found.",No Fault,0
53,28,2024-08-10 00:00:00,Scheduled maintenance: oil level checked.,No Fault,0
53,29,2024-08-10 01:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,33,2024-08-10 05:00:00,system operating within normal parameters.,No Fault,0
53,35,2024-08-10 07:00:00,system operating within normal parameters.,No Fault,0
53,42,2024-08-10 14:00:00,Scheduled maintenance: oil level checked.,No Fault,0
53,43,2024-08-10 15:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,44,2024-08-10 16:00:00,"routine check completed, no issues found.",No Fault,0
53,46,2024-08-10 18:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,54,2024-08-11 02:00:00,"routine check completed, no issues found.",No Fault,0
53,59,2024-08-11 07:00:00,system operating within normal parameters.,No Fault,0
53,62,2024-08-11 10:00:00,cooling system check: ok.,No Fault,0
53,64,2024-08-11 12:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,67,2024-08-11 15:00:00,"routine check completed, no issues found.",No Fault,0
53,68,2024-08-11 16:00:00,"operator log: shift ended, machine running smoothly.",No Fault,0
53,70,2024-08-11 18:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,71,2024-08-11 19:00:00,cooling system check: ok.,No Fault,0
53,72,2024-08-11 20:00:00,Scheduled maintenance: oil level checked.,No Fault,0
53,73,2024-08-11 21:00:00,system operating within normal parameters.,No Fault,0
53,75,2024-08-11 23:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,77,2024-08-12 01:00:00,Cooling system check: OK.,No Fault,0
53,79,2024-08-12 03:00:00,Compressor stall detected.,Fan/Compressor Issue,2
53,80,2024-08-12 04:00:00,scheduled maintenance: oil level checked.,No Fault,0
53,89,2024-08-12 13:00:00,Cooling system check: OK.,No Fault,0
53,90,2024-08-12 14:00:00,"Routine check completed, no issues found.",No Fault,0
53,93,2024-08-12 17:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
53,94,2024-08-12 18:00:00,"Routine check completed, no issues found.",No Fault,0
53,95,2024-08-12 19:00:00,visual inspection passed.,No Fault,0
53,97,2024-08-12 21:00:00,Overheating warning in high pressure turbine.,Overheating,3
53,102,2024-08-13 02:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,104,2024-08-13 04:00:00,"Routine check completed, no issues found.",No Fault,0
53,105,2024-08-13 05:00:00,cooling system check: ok.,No Fault,0
53,108,2024-08-13 08:00:00,"sensors calibrated, readings normal.",No Fault,0
53,109,2024-08-13 09:00:00,Scheduled maintenance: oil level checked.,No Fault,0
53,110,2024-08-13 10:00:00,system operating within normal parameters.,No Fault,0
53,111,2024-08-13 11:00:00,Cooling system check: OK.,No Fault,0
53,113,2024-08-13 13:00:00,visual inspection passed.,No Fault,0
53,114,2024-08-13 14:00:00,system operating within normal parameters.,No Fault,0
53,118,2024-08-13 18:00:00,"routine check completed, no issues found.",No Fault,0
53,122,2024-08-13 22:00:00,visual inspection passed.,No Fault,0
53,125,2024-08-14 01:00:00,compressor stall detected.,Fan/Compressor Issue,2
53,127,2024-08-14 03:00:00,visual inspection passed.,No Fault,0
53,137,2024-08-14 13:00:00,Bearing temperature exceeding threshold.,Bearing Issue,2
53,140,2024-08-14 16:00:00,High vibration detected in main bearing.,Bearing Issue,2
53,144,2024-08-14 20:00:00,system operating within normal parameters.,No Fault,0
53,145,2024-08-14 21:00:00,Visual inspection passed.,No Fault,0
53,146,2024-08-14 22:00:00,visual inspection passed.,No Fault,0
53,150,2024-08-15 02:00:00,"Routine check completed, no issues found.",No Fault,0
53,152,2024-08-15 04:00:00,"routine check completed, no issues found.",No Fault,0
53,160,2024-08-15 12:00:00,Fan blade vibration high.,Fan/Compressor Issue,2
53,162,2024-08-15 14:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,164,2024-08-15 16:00:00,Airflow obstruction in intake.,Fan/Compressor Issue,2
53,170,2024-08-15 22:00:00,"coolant pressure drop, potential leak.",Overheating,3
53,171,2024-08-15 23:00:00,Fan balance check failed.,Fan/Compressor Issue,2
53,172,2024-08-16 00:00:00,cooling system check: ok.,No Fault,0
53,176,2024-08-16 04:00:00,"routine check completed, no issues found.",No Fault,0
53,179,2024-08-16 07:00:00,System operating within normal parameters.,No Fault,0
53,180,2024-08-16 08:00:00,Heat exchanger efficiency low.,Overheating,3
53,184,2024-08-16 12:00:00,"Sensors calibrated, readings normal.",No Fault,0
53,185,2024-08-16 13:00:00,Heat exchanger efficiency low.,Overheating,3
54,1,2024-08-13 01:00:00,scheduled maintenance: oil level checked.,No Fault,0
54,3,2024-08-13 03:00:00,"Sensors calibrated, readings normal.",No Fault,0
54,4,2024-08-13 04:00:00,"Operator log: shift ended, machine running smoothly.",No Fault,0
54,6,2024-08-13 06:00:00,Visual inspection passed.,No Fault,0
54,9,2024-08-13 09:00:00,"thermal runaway risk, shutdown initiated for cooling.",Overheating,3
